Catch_Area_Code,Split_SubUnit_Code,Landing_Date,Batch_year,Month,Day,Round_Lbs_Qty,Fisher_Type_Code,Tribe_num,Tribe_Member_Num,Vessel_ID,License_ID,Dealer_License_ID,Round_Lbs_Price_Amt,Tribal_Tax_Amt,Species_Code,Gear_Code,Landing_Cnt,Port_Code,Fish_Ticket_Num,Ticket_Data_Source_Code,Catch_Desc_Code,Species_Code_Desc
20A ,,10/1/2017,2017,10,1,414,2,29,81572,,,121625,4,132.48,561,21,,140,JN726484,COMM,0,DUNGENESS CRAB
22A ,,10/1/2017,2017,10,1,295,2,15,13620,,,124315,4,,561,21,,105,JN734883,COMM,0,DUNGENESS CRAB
22A ,,10/1/2017,2017,10,1,121,2,15,14863,,,124315,4,,561,21,,105,JN734884,COMM,0,DUNGENESS CRAB
22A ,,10/1/2017,2017,10,1,317,2,15,13104,,,124315,4,,561,21,,105,JN734885,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,657,2,31,381,,,125644,4,78.84,561,21,,115,JN704294,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,825,2,31,1416,,,125644,4,99,561,21,,115,JN704295,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,211,2,9,52890,,,125644,4,50.64,561,21,,115,JN704296,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,81,2,31,295,,,125644,4,9.72,561,21,,115,JN704297,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,126,2,9,54314,,,125644,4,30.24,561,21,,115,JN704298,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,280,2,31,2166,,,125644,4,33.6,561,21,,115,JN704299,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,704,2,31,1584,,,125644,4,84.48,561,21,,115,JN704300,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,337,2,31,1260,,,125644,4,40.44,561,21,,115,JL730301,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,113,2,31,2170,,,125644,4,13.56,561,21,,115,JL730302,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,450,2,31,289,,,125644,4,54,561,21,,115,JL730303,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,620,2,31,1573,,,125644,4,74.4,561,21,,115,JL730304,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,231,2,9,53599,,,126821,4,55.44,561,21,,,JN704681,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,195,2,9,53800,,,126821,4,46.8,561,21,,,JN704682,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,336,2,9,58446,,,126821,4,,561,21,,,JN704683,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,308,2,9,54246,,,126821,4,73.92,561,21,,,JN704684,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,479,2,9,52245,,,126821,4,114.96,561,21,,,JN704685,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,255,2,9,52037,,,126821,4,,561,21,,,JN704686,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,228,2,28,58157,,,126821,4,,561,21,,,JN704687,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,431,2,28,58610,,,126821,4,,561,21,,,JN704688,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,178,2,9,53534,,,126821,4,42.72,561,21,,,JN704689,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,467,2,9,52810,,,126821,4,112.08,561,21,,,JN704690,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,493,2,28,58034,,,126821,4,,561,21,,,JN704691,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,219,2,9,52101,,,126821,4,52.56,561,21,,,JN704692,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,300,2,9,52579,,,126821,4,108,561,21,,,JN704693,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,1030,2,9,53053,,,126821,4,247.2,561,21,,,JN704694,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,837,2,9,53598,,,126821,4,200.88,561,21,,,JN704695,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,275,2,28,58789,,,126821,4,,561,21,,,JN704696,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,512,2,9,52779,,,126821,4,122.88,561,21,,,JN704697,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,927,2,9,53956,,,126821,4,222.48,561,21,,,JN704698,COMM,0,DUNGENESS CRAB
21A ,,10/1/2017,2017,10,1,1150,2,9,53116,,,4418,3.5,241.5,561,21,,110,JM703810,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,409,2,9,52059,,,4426,4,166.56,561,21,,110,JN715749,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,285,2,9,52059,,,4426,4,166.56,561,21,,110,JN715749,COMM,0,DUNGENESS CRAB
21A ,,10/1/2017,2017,10,1,218,2,9,54703,,,4426,4,52.32,561,21,,110,JN715750,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,28,2,9,53863,,,4426,4,59.28,561,21,,110,JN731451,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,219,2,9,53863,,,4426,4,59.28,561,21,,110,JN731451,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,325,2,9,53583,,,4426,4,78,561,21,,110,JN731452,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,165,2,9,52086,,,4426,4,39.6,561,21,,110,JN731453,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,178,2,9,52606,,,4426,4,42.72,561,21,,110,JN731454,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,247,2,9,54072,,,4426,4,59.28,561,21,,110,JN731455,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,218,2,9,53451,,,4426,4,52.32,561,21,,110,JN731456,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,245,2,9,53141,,,4426,4,58.8,561,21,,110,JN731457,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,393,2,9,52482,,,4426,4,94.32,561,21,,110,JN731458,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,50,2,9,53895,,,4426,4,12,561,21,,110,JN731459,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,672,2,9,52769,,,4426,4,161.28,561,21,,110,JN731460,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,301,2,9,52397,,,4426,4,72.24,561,21,,110,JN731461,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,224,2,9,52261,,,4426,4,53.76,561,21,,110,JN731462,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,419,2,9,53938,,,4426,4,100.56,561,21,,110,JN731463,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,81,2,9,52932,,,4426,4,19.44,561,21,,110,JN731464,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,101,2,9,53301,,,4426,4,24.24,561,21,,110,JN731465,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,290,2,9,52635,,,4426,4,69.6,561,21,,110,JN731466,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,449,2,9,53677,,,4426,4,107.76,561,21,,110,JN731467,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,604,2,9,52988,,,4426,4,144.96,561,21,,110,JN731468,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,399,2,9,53846,,,4426,4,95.76,561,21,,110,JN731469,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,369,2,14,48246,,,4426,4,29.52,561,21,,110,JN731470,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,190,2,9,54254,,,4426,4,45.6,561,21,,110,JN731471,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,353,2,9,53488,,,4426,4,84.72,561,21,,110,JN731472,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,128,2,9,53271,,,4426,4,30.72,561,21,,110,JN731473,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,51,2,9,53086,,,4426,4,12.24,561,21,,110,JN731474,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,254,2,9,52610,,,4426,4,60.96,561,21,,110,JN731475,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,183,2,9,52158,,,4426,4,43.92,561,21,,110,JN731476,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,362,2,9,52466,,,4426,4,86.88,561,21,,110,JN731477,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,546,2,29,81078,,,125649,4,174.72,561,21,,105,JN736021,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,500,2,29,82011,,,125649,4,160,561,21,,105,JN736022,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,812,2,29,81571,,,125649,4,259.84,561,21,,105,JN736023,COMM,0,DUNGENESS CRAB
20A ,,10/1/2017,2017,10,1,500,2,29,82011,,,125649,4,160,561,21,,105,JN736045,COMM,0,DUNGENESS CRAB
21A ,,10/2/2017,2017,10,2,2019,1,,,20890,56175,124315,4.25,,561,21,,105,Z985656,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,1872,1,,,36645,55946,125644,4,,561,21,,115,Z955913,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,3963,1,,,27853,56005,125644,4,,561,21,,115,Z955914,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,367,1,,,36312,55918,125644,4,,561,21,,115,Z955977,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,1428,1,,,33134,55944,125644,4,,561,21,,115,Z955978,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,657,1,,,36645,55946,125644,4,,561,21,,115,Z955979,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,1892,1,,,21059,56056,125644,4,,561,21,,115,Z955981,COMM,0,DUNGENESS CRAB
24C ,,10/2/2017,2017,10,2,794,1,,,36635,56234,126573,3.8,,561,21,,105,Z978987,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,397,1,,,32843,55967,126821,4,,561,21,,,Z972604,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,524,1,,,34280,60446,126821,4,,561,21,,,Z972605,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,314,1,,,6295,55921,126821,4,,561,21,,,Z972606,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,370,1,,,19807,56159,126821,4,,561,21,,,Z972607,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,1399,1,,,32391,55915,126821,4,,561,21,,,Z972608,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,1285,1,,,35845,56357,126821,4,,561,21,,,Z972609,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,1412,1,,,35666,56326,126821,4,,561,21,,,Z972610,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,995,1,,,38164,56423,126821,4,,561,21,,,Z972611,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,1017,1,,,37441,57963,126821,4,,561,21,,,Z972612,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,3297,1,,,33138,56411,126821,4,,561,21,,,Z972613,COMM,0,DUNGENESS CRAB
21A ,,10/2/2017,2017,10,2,773,1,,,20009,56095,3447,4,,561,21,,110,Z916835,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,1073,1,,,29092,56045,125649,4,,561,21,,110,Z977873,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,858,1,,,34577,56413,125649,4,,561,21,,110,Z977874,COMM,0,DUNGENESS CRAB
21A ,,10/2/2017,2017,10,2,543,1,,,18642,56064,125649,4,,561,21,,110,Z977875,COMM,0,DUNGENESS CRAB
21A ,,10/2/2017,2017,10,2,1489,1,,,8811,56054,125649,4.25,,561,21,,110,Z977876,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,344,1,,,29092,56045,125649,4.25,,561,21,,110,Z977877,COMM,0,DUNGENESS CRAB
21A ,,10/2/2017,2017,10,2,2619,1,,,18515,56086,125649,4.25,,561,21,,110,Z977878,COMM,0,DUNGENESS CRAB
26A ,W,10/2/2017,2017,10,2,2393,1,,,35022,56402,125576,4,,561,21,,115,Z938011,COMM,0,DUNGENESS CRAB
22A ,,10/2/2017,2017,10,2,733,1,,,36351,56292,112661,1,,561,21,,105,Z973586,COMM,0,DUNGENESS CRAB
21A ,,10/2/2017,2017,10,2,733,1,,,36351,56292,112661,1,,561,21,,105,Z973586,COMM,0,DUNGENESS CRAB
24A ,,10/2/2017,2017,10,2,1369,1,,,35203,55927,115201,4,,561,21,,105,Z970662,COMM,0,DUNGENESS CRAB
22B ,,10/2/2017,2017,10,2,1458,1,,,34191,55969,115201,4,,561,21,,105,Z989201,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,125,2,31,553,,,94,4,15,561,21,,115,JL739669,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,436,2,9,52011,,,94,4,104.64,561,21,,115,JL739670,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,654,2,28,58467,,,94,4,0,561,21,,115,JL739671,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,541,2,9,53031,,,94,4,129.84,561,21,,115,JL739672,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,265,2,9,53839,,,94,4,63.6,561,21,,115,JL739673,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,529,2,9,52432,,,94,4,126.96,561,21,,115,JL739674,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,433,2,28,58724,,,94,4,0,561,21,,115,JL739675,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,859,2,28,58845,,,94,4,0,561,21,,115,JL739676,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,215,2,31,881,,,94,4,25.8,561,21,,115,JL739677,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,263,2,28,58662,,,94,4,0,561,21,,115,JL739678,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,382,2,9,52711,,,94,4,91.68,561,21,,115,JL739679,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,186,2,9,52227,,,94,4,44.64,561,21,,115,JL739680,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,328,2,9,53236,,,94,4,78.72,561,21,,115,JL739681,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,545,2,28,58684,,,94,4,0,561,21,,115,JL739682,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,294,2,9,52174,,,94,4,70.56,561,21,,115,JL739683,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,417,2,9,52678,,,94,4,100.08,561,21,,115,JL739684,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,383,2,9,53643,,,94,4,91.92,561,21,,115,JL739685,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,553,2,9,53815,,,94,4,132.72,561,21,,115,JL739686,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,706,2,31,1586,,,94,4,84.72,561,21,,115,JL739687,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,88,2,31,553,,,94,4,10.56,561,21,,115,JL739688,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,302,2,31,113,,,94,4,36.24,561,21,,115,JL739689,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,841,2,31,553,,,94,4,100.92,561,21,,115,JL739690,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,189,2,9,52247,,,94,4,45.36,561,21,,115,JL739691,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,542,2,28,58646,,,94,4,0,561,21,,115,JL739692,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,1134,2,29,83185,,,94,4,362.88,561,21,,115,JL739693,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,1944,2,29,81212,,,94,4,622.08,561,21,,115,JL739694,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,1125,2,29,81212,,,94,4,360,561,21,,115,JL739695,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,212,2,14,48027,,,94,4,16.96,561,21,,115,JL739696,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,231,2,28,58845,,,94,4,0,561,21,,115,JL739697,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,149,2,9,53839,,,94,4,35.76,561,21,,115,JL739698,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,90,2,9,53031,,,94,4,21.6,561,21,,115,JL739699,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,64,2,9,53813,,,94,4,15.36,561,21,,115,JL739700,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,221,2,9,53393,,,94,4,53.04,561,21,,115,JL739701,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,241,2,9,54072,,,1315,4,57.84,561,21,,110,JM708904,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,606,2,9,52917,,,1315,4.25,154.53,561,21,,110,JM708907,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,916,2,9,52503,,,1315,4.25,233.58,561,21,,110,JM708908,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,338,2,9,52416,,,1315,4.25,86.19,561,21,,110,JM708909,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,318,2,9,54433,,,1315,4.25,81.09,561,21,,110,JM708910,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,476,2,9,54112,,,1315,4.25,121.38,561,21,,110,JM708911,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,156,2,9,52932,,,1315,4.25,39.78,561,21,,110,JM708912,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,118,2,9,53301,,,1315,4.25,30.09,561,21,,110,JM708913,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,597,2,9,54112,,,1315,4.25,152.23,561,21,,110,JM708914,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,398,2,14,48148,,,1315,4.25,33.83,561,21,,110,JM708915,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,405,2,9,53888,,,1315,4.25,103.27,561,21,,110,JM708917,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,404,2,9,54371,,,1315,4.25,103.02,561,21,,110,JM708918,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,404,2,9,53858,,,1315,4.25,103.02,561,21,,110,JM708919,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,309,2,9,53392,,,1315,4.25,78.79,561,21,,110,JM708920,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,968,2,9,53228,,,1315,4.25,246.84,561,21,,110,JM708921,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,507,2,9,53504,,,1315,4,121.68,561,21,,110,JN723439,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,542,2,9,52085,,,1315,4.25,138.21,561,21,,110,JN723441,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,710,2,9,53785,,,1315,4.25,181.05,561,21,,110,JN723442,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,710,2,9,53523,,,1315,4.25,181.05,561,21,,110,JN723444,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,1337,2,9,52857,,,1315,4.25,340.93,561,21,,110,JN723445,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,474,2,9,52550,,,1315,4.25,120.87,561,21,,110,JN723450,COMM,0,DUNGENESS CRAB
22A ,,10/2/2017,2017,10,2,498,2,15,13104,,,1533,4,,561,21,,165,JL669463,COMM,0,DUNGENESS CRAB
22A ,,10/2/2017,2017,10,2,595,2,15,14715,,,1533,4,,561,21,,165,JL669464,COMM,0,DUNGENESS CRAB
28A ,,10/2/2017,2017,10,2,120,2,26,44541,,,3204,6,,561,21,,180,JK756495,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,70,2,9,53234,,,4337,4,16.8,561,21,,110,JN727813,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,734,2,9,52161,,,4337,4,176.16,561,21,,110,JN727814,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,285,2,9,54171,,,4337,4,68.4,561,21,,110,JN727815,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,192,2,9,52628,,,4337,4,46.08,561,21,,110,JN727816,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,982,2,9,52775,,,4337,4,235.68,561,21,,110,JN727817,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,986,2,9,52891,,,4337,4,236.64,561,21,,110,JN727818,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,804,2,9,53307,,,4337,4,192.96,561,21,,110,JN727819,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,185,2,9,52379,,,4337,4,44.4,561,21,,110,JN727820,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,113,2,9,54314,,,4337,4,27.12,561,21,,110,JN727821,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,647,2,9,53397,,,4337,4,0,561,21,,110,JN727822,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,1711,2,9,53290,,,4337,4,410.64,561,21,,110,JN727823,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,44,2,9,52868,,,4337,4,10.56,561,21,,110,JN727824,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,502,2,9,52087,,,4337,4,120.48,561,21,,110,JN727825,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,322,2,9,53681,,,4337,4,77.28,561,21,,110,JN727826,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,331,2,9,54141,,,4337,4,79.44,561,21,,110,JN727827,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,216,2,9,54349,,,4337,4,51.84,561,21,,110,JN727828,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,138,2,9,53525,,,4337,4,33.12,561,21,,110,JN727829,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,426,2,9,53014,,,4337,4,102.24,561,21,,110,JN727830,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,696,2,9,53001,,,4337,4,167.04,561,21,,110,JN727831,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,609,2,9,53131,,,4337,4,146.16,561,21,,110,JN727832,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,394,2,9,52229,,,4337,4,0,561,21,,110,JN727833,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,195,2,9,52654,,,4337,4,46.8,561,21,,110,JN727834,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,613,2,9,53812,,,4337,4,147.12,561,21,,110,JN727835,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,1089,2,9,52868,,,4337,4,261.36,561,21,,110,JN727836,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,244,2,9,53812,,,4337,4,58.56,561,21,,110,JN727837,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,332,2,9,53397,,,4337,4,0,561,21,,110,JN727838,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,442,2,9,54169,,,4337,4,106.08,561,21,,110,JN727839,COMM,0,DUNGENESS CRAB
22B ,,10/2/2017,2017,10,2,238,2,29,83026,,,112389,4,76.16,561,21,,140,JL737931,COMM,0,DUNGENESS CRAB
22B ,,10/2/2017,2017,10,2,730,2,29,81821,,,112389,4,233.6,561,21,,140,JL737932,COMM,0,DUNGENESS CRAB
22B ,,10/2/2017,2017,10,2,287,2,29,81049,,,112389,4,91.84,561,21,,140,JL737933,COMM,0,DUNGENESS CRAB
22B ,,10/2/2017,2017,10,2,458,2,29,82034,,,112389,4,146.56,561,21,,140,JL737934,COMM,0,DUNGENESS CRAB
22B ,,10/2/2017,2017,10,2,645,2,29,81814,,,112389,4,206.4,561,21,,140,JL737935,COMM,0,DUNGENESS CRAB
22B ,,10/2/2017,2017,10,2,321,2,29,81814,,,112389,4,102.72,561,21,,140,JL737936,COMM,0,DUNGENESS CRAB
22B ,,10/2/2017,2017,10,2,209,2,29,81721,,,112389,4,66.88,561,21,,140,JL737937,COMM,0,DUNGENESS CRAB
22A ,,10/2/2017,2017,10,2,394,2,29,81625,,,112389,4,126.08,561,21,,140,JL737938,COMM,0,DUNGENESS CRAB
22B ,,10/2/2017,2017,10,2,174,2,29,81514,,,112389,4,55.68,561,21,,140,JL737939,COMM,0,DUNGENESS CRAB
21B ,,10/2/2017,2017,10,2,322,2,33,65229,,,112389,4,64.4,561,21,,140,JL737940,COMM,0,DUNGENESS CRAB
21B ,,10/2/2017,2017,10,2,366,2,33,65229,,,112389,4,73.2,561,21,,140,JL737941,COMM,0,DUNGENESS CRAB
22B ,,10/2/2017,2017,10,2,184,2,29,81430,,,112389,4,58.88,561,21,,140,JL737942,COMM,0,DUNGENESS CRAB
22B ,,10/2/2017,2017,10,2,414,2,29,81815,,,112389,4,132.48,561,21,,140,JL737943,COMM,0,DUNGENESS CRAB
22B ,,10/2/2017,2017,10,2,216,2,29,81743,,,112389,4,69.12,561,21,,140,JL737944,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,515,2,14,48081,,,121399,4,41.2,561,21,,115,JJ688889,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,132,2,14,48008,,,121399,4,10.56,561,21,,115,JJ688890,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,128,2,9,52290,,,121399,4,30.72,561,21,,115,JJ688891,COMM,0,DUNGENESS CRAB
20A ,,10/2/2017,2017,10,2,313,2,9,52421,,,121399,4,75.12,561,21,,115,JJ688892,COMM,0,DUNGENESS CRAB
